,Unnamed: 0,Datetime,Tweet Id,Text,Username,tokens,Party,tweet_web_r,sentiment_score,retweet,sentiment
544,544,2022-04-06 05:03:41+00:00,1.51e+18,"In this, new possibilities are constantly being created for India.

The third reason is equally important.
 
A few weeks ago, the BJP's double engine governments have returned in four states.

After three decades, the number of members of a party in the Rajya Sabha has reached 100.

- Hon'ble #PM Shri @narendramodi ji",kpmaurya1,"['In', 'this,', 'new', 'possibilities', 'are', 'constantly', 'being', 'created', 'for', 'India.\n\nThe', 'third', 'reason', 'is', 'equally', 'important.\n', '\nA', 'few', 'weeks', 'ago,', 'the', ""BJP's"", 'double', 'engine', 'governments', 'have', 'returned', 'in', 'four', 'states.\n\nAfter', 'three', 'decades,', 'the', 'number', 'of', 'members', 'of', 'a', 'party', 'in', 'the', 'Rajya', 'Sabha', 'has', 'reached', '100.\n\n-', ""Hon'ble"", '#PM', 'Shri', '@narendramodi', 'ji']",BJP,"In this, new possibilities are constantly being created for India.

The third reason is equally important.
 
A few weeks ago, the BJP's double engine governments have returned in four states.

After three decades, the number of members of a party in the Rajya Sabha has reached 100.

- Hon'ble #PM Shri @narendramodi ji",0.7351,False,1
545,545,2022-04-06 04:51:25+00:00,1.51e+18,"I extend my very best wishes to each and every member of BJP spread across the country and the world.

From Kashmir to Kanyakumari, from Kutch to Kohima, BJP is continuously strengthening the resolve of Ek Bharat, Shreshtha Bharat.

- Hon'ble Prime Minister Shri @narendramodi ji
#SthapanaDivas",kpmaurya1,"['I', 'extend', 'my', 'very', 'best', 'wishes', 'to', 'each', 'and', 'every', 'member', 'of', 'BJP', 'spread', 'across', 'the', 'country', 'and', 'the', 'world.\n\nFrom', 'Kashmir', 'to', 'Kanyakumari,', 'from', 'Kutch', 'to', 'Kohima,', 'BJP', 'is', 'continuously', 'strengthening', 'the', 'resolve', 'of', 'Ek', 'Bharat,', 'Shreshtha', 'Bharat.\n\n-', ""Hon'ble"", 'Prime', 'Minister', 'Shri', '@narendramodi', 'ji\n#SthapanaDivas']",BJP,"I extend my very best wishes to each and every member of BJP spread across the country and the world.

From Kashmir to Kanyakumari, from Kutch to Kohima, BJP is continuously strengthening the resolve of Ek Bharat, Shreshtha Bharat.

- Hon'ble Prime Minister Shri @narendramodi ji
#SthapanaDivas",0.9165,False,1
546,546,2022-04-06 04:50:25+00:00,1.51e+18,"Today is also the fifth date of Navratri, on this day we all worship Mother Skandmata.

We all have seen that Mother Skandmata sits on the lotus seat and holds a lotus flower in both her hands.

- Hon'ble Prime Minister Shri @narendramodi ji
#SthapanaDivas",kpmaurya1,"['Today', 'is', 'also', 'the', 'fifth', 'date', 'of', 'Navratri,', 'on', 'this', 'day', 'we', 'all', 'worship', 'Mother', 'Skandmata.\n\nWe', 'all', 'have', 'seen', 'that', 'Mother', 'Skandmata', 'sits', 'on', 'the', 'lotus', 'seat', 'and', 'holds', 'a', 'lotus', 'flower', 'in', 'both', 'her', 'hands.\n\n-', ""Hon'ble"", 'Prime', 'Minister', 'Shri', '@narendramodi', 'ji\n#SthapanaDivas']",BJP,"Today is also the fifth date of Navratri, on this day we all worship Mother Skandmata.

We all have seen that Mother Skandmata sits on the lotus seat and holds a lotus flower in both her hands.

- Hon'ble Prime Minister Shri @narendramodi ji
#SthapanaDivas",0.296,False,1
547,547,2022-04-06 04:49:24+00:00,1.51e+18,"I pray to God to give strength and strength to crores of our workers to follow the path shown by Prime Minister Narendra Modi.

So that the change that we are bringing in the society, we are taking the country towards strength, we get strength in it and we can fulfill it properly.",kpmaurya1,"['I', 'pray', 'to', 'God', 'to', 'give', 'strength', 'and', 'strength', 'to', 'crores', 'of', 'our', 'workers', 'to', 'follow', 'the', 'path', 'shown', 'by', 'Prime', 'Minister', 'Narendra', 'Modi.\n\nSo', 'that', 'the', 'change', 'that', 'we', 'are', 'bringing', 'in', 'the', 'society,', 'we', 'are', 'taking', 'the', 'country', 'towards', 'strength,', 'we', 'get', 'strength', 'in', 'it', 'and', 'we', 'can', 'fulfill', 'it', 'properly.']",BJP,"I pray to God to give strength and strength to crores of our workers to follow the path shown by Prime Minister Narendra Modi.

So that the change that we are bringing in the society, we are taking the country towards strength, we get strength in it and we can fulfill it properly.",0.959,False,1
548,548,2022-04-06 04:48:10+00:00,1.51e+18,"Today is the 42nd foundation day of BJP. This is a very happy occasion for all of us.
Prime Minister of India @narendramodi
 ji has devoted his life in the development journey of BJP, we will get the address of this successful prime minister today. On behalf of crores of workers, I extend my warm greetings to him.",kpmaurya1,"['Today', 'is', 'the', '42nd', 'foundation', 'day', 'of', 'BJP.', 'This', 'is', 'a', 'very', 'happy', 'occasion', 'for', 'all', 'of', 'us.\nPrime', 'Minister', 'of', 'India', '@narendramodi\n', 'ji', 'has', 'devoted', 'his', 'life', 'in', 'the', 'development', 'journey', 'of', 'BJP,', 'we', 'will', 'get', 'the', 'address', 'of', 'this', 'successful', 'prime', 'minister', 'today.', 'On', 'behalf', 'of', 'crores', 'of', 'workers,', 'I', 'extend', 'my', 'warm', 'greetings', 'to', 'him.']",BJP,"Today is the 42nd foundation day of BJP. This is a very happy occasion for all of us.
Prime Minister of India @narendramodi
 ji has devoted his life in the development journey of BJP, we will get the address of this successful prime minister today. On behalf of crores of workers, I extend my warm greetings to him.",0.9485,False,1
549,549,2022-04-06 04:45:22+00:00,1.51e+18,"Hearty congratulations to all the workers dedicated to nation building on the 42nd Foundation Day of Bharatiya Janata Party! @BJP4India
@BJP4UP
#42thBJPFoundationDay
#42nd_BJP_Foundation_Day
#SthapnaDiwas",kpmaurya1,"['Hearty', 'congratulations', 'to', 'all', 'the', 'workers', 'dedicated', 'to', 'nation', 'building', 'on', 'the', '42nd', 'Foundation', 'Day', 'of', 'Bharatiya', 'Janata', 'Party!', '@BJP4India\n@BJP4UP\n#42thBJPFoundationDay\n#42nd_BJP_Foundation_Day\n#SthapnaDiwas']",BJP,"Hearty congratulations to all the workers dedicated to nation building on the 42nd Foundation Day of Bharatiya Janata Party! @BJP4India
@BJP4UP
#42thBJPFoundationDay
#42nd_BJP_Foundation_Day
#SthapnaDiwas",0.8718,False,1
551,551,2022-04-06 00:54:46+00:00,1.51e+18,"“Thronesnagata nityam padyanchitkardvaya.
Shubhdastu always Goddess Skandmata Yashaswini.

Mother Bhagwati, who created the new consciousness in the worldly creatures, prays to the fifth form Skandmata ji to give happiness, peace and good health to the people of all the country and the state.
#Navratri",kpmaurya1,"['“Thronesnagata', 'nityam', 'padyanchitkardvaya.\nShubhdastu', 'always', 'Goddess', 'Skandmata', 'Yashaswini.\n\nMother', 'Bhagwati,', 'who', 'created', 'the', 'new', 'consciousness', 'in', 'the', 'worldly', 'creatures,', 'prays', 'to', 'the', 'fifth', 'form', 'Skandmata', 'ji', 'to', 'give', 'happiness,', 'peace', 'and', 'good', 'health', 'to', 'the', 'people', 'of', 'all', 'the', 'country', 'and', 'the', 'state.\n#Navratri']",BJP,"“Thronesnagata nityam padyanchitkardvaya.
Shubhdastu always Goddess Skandmata Yashaswini.

Mother Bhagwati, who created the new consciousness in the worldly creatures, prays to the fifth form Skandmata ji to give happiness, peace and good health to the people of all the country and the state.
#Navratri",0.9246,False,1
552,552,2022-04-06 00:52:20+00:00,1.51e+18,Hearty congratulations and best wishes to all the hardworking and hardworking Godlike workers of Bharatiya Janata Party on BJP Foundation Day. #42thBJPFoundationDay #42nd_BJP_Foundation_Day,kpmaurya1,"['Hearty', 'congratulations', 'and', 'best', 'wishes', 'to', 'all', 'the', 'hardworking', 'and', 'hardworking', 'Godlike', 'workers', 'of', 'Bharatiya', 'Janata', 'Party', 'on', 'BJP', 'Foundation', 'Day.', '#42thBJPFoundationDay', '#42nd_BJP_Foundation_Day']",BJP,Hearty congratulations and best wishes to all the hardworking and hardworking Godlike workers of Bharatiya Janata Party on BJP Foundation Day. #42thBJPFoundationDay #42nd_BJP_Foundation_Day,0.9081,False,1
553,553,2022-04-06 00:52:19+00:00,1.51e+18,"On the 42nd Foundation Day of @BJP4India, the world's largest political party, which is aiming for Antyodaya and Integral Humanism, setting new paradigms of good governance and development in the country, I bow to all the great personalities whose selfless service and dedication makes the party today. has reached.",kpmaurya1,"['On', 'the', '42nd', 'Foundation', 'Day', 'of', '@BJP4India,', 'the', ""world's"", 'largest', 'political', 'party,', 'which', 'is', 'aiming', 'for', 'Antyodaya', 'and', 'Integral', 'Humanism,', 'setting', 'new', 'paradigms', 'of', 'good', 'governance', 'and', 'development', 'in', 'the', 'country,', 'I', 'bow', 'to', 'all', 'the', 'great', 'personalities', 'whose', 'selfless', 'service', 'and', 'dedication', 'makes', 'the', 'party', 'today.', 'has', 'reached.']",BJP,"On the 42nd Foundation Day of @BJP4India, the world's largest political party, which is aiming for Antyodaya and Integral Humanism, setting new paradigms of good governance and development in the country, I bow to all the great personalities whose selfless service and dedication makes the party today. has reached.",0.9153,False,1
554,554,2022-04-06 00:47:09+00:00,1.51e+18,"Humble tribute to the leader of Indian politics, great Indian freedom fighter, farmer and labourer, popular leader and former Deputy Prime Minister Chaudhary Devi Lal ji on his death anniversary.

#ChaudharyDeviLal",kpmaurya1,"['Humble', 'tribute', 'to', 'the', 'leader', 'of', 'Indian', 'politics,', 'great', 'Indian', 'freedom', 'fighter,', 'farmer', 'and', 'labourer,', 'popular', 'leader', 'and', 'former', 'Deputy', 'Prime', 'Minister', 'Chaudhary', 'Devi', 'Lal', 'ji', 'on', 'his', 'death', 'anniversary.\n\n#ChaudharyDeviLal']",BJP,"Humble tribute to the leader of Indian politics, great Indian freedom fighter, farmer and labourer, popular leader and former Deputy Prime Minister Chaudhary Devi Lal ji on his death anniversary.

#ChaudharyDeviLal",0.8316,False,1
555,555,2022-04-06 00:46:24+00:00,1.51e+18,"Tribute to the revered Pyarelal Khandelwal ji, a rich, efficient organizer, former Rajya Sabha MP and lifelong Rashtriya Swayamsevak Sangh campaigner, a humble and hardworking personality.

#PyarelalKhandelwal",kpmaurya1,"['Tribute', 'to', 'the', 'revered', 'Pyarelal', 'Khandelwal', 'ji,', 'a', 'rich,', 'efficient', 'organizer,', 'former', 'Rajya', 'Sabha', 'MP', 'and', 'lifelong', 'Rashtriya', 'Swayamsevak', 'Sangh', 'campaigner,', 'a', 'humble', 'and', 'hardworking', 'personality.\n\n#PyarelalKhandelwal']",BJP,"Tribute to the revered Pyarelal Khandelwal ji, a rich, efficient organizer, former Rajya Sabha MP and lifelong Rashtriya Swayamsevak Sangh campaigner, a humble and hardworking personality.

#PyarelalKhandelwal",0.8658,False,1
556,556,2022-04-05 14:40:14+00:00,1.51e+18,Reached Lok Bhawan in Lucknow to participate in the cabinet meeting of the Uttar Pradesh government organized for the all-round development of the state. #UPCabinet2022,kpmaurya1,"['Reached', 'Lok', 'Bhawan', 'in', 'Lucknow', 'to', 'participate', 'in', 'the', 'cabinet', 'meeting', 'of', 'the', 'Uttar', 'Pradesh', 'government', 'organized', 'for', 'the', 'all-round', 'development', 'of', 'the', 'state.', '#UPCabinet2022']",BJP,Reached Lok Bhawan in Lucknow to participate in the cabinet meeting of the Uttar Pradesh government organized for the all-round development of the state. #UPCabinet2022,0.1027,False,1
557,557,2022-04-05 13:02:41+00:00,1.51e+18,"In the review meeting, work on many schemes including the goal of housing for all under the housing scheme by 2022, progress of roads under PMGSY, widening and repairing, linking MNREGA job card with Aadhaar, National Livelihood Mission framework as soon as possible. instructed to do.",kpmaurya1,"['In', 'the', 'review', 'meeting,', 'work', 'on', 'many', 'schemes', 'including', 'the', 'goal', 'of', 'housing', 'for', 'all', 'under', 'the', 'housing', 'scheme', 'by', '2022,', 'progress', 'of', 'roads', 'under', 'PMGSY,', 'widening', 'and', 'repairing,', 'linking', 'MNREGA', 'job', 'card', 'with', 'Aadhaar,', 'National', 'Livelihood', 'Mission', 'framework', 'as', 'soon', 'as', 'possible.', 'instructed', 'to', 'do.']",BJP,"In the review meeting, work on many schemes including the goal of housing for all under the housing scheme by 2022, progress of roads under PMGSY, widening and repairing, linking MNREGA job card with Aadhaar, National Livelihood Mission framework as soon as possible. instructed to do.",0.5574,False,1
558,558,2022-04-05 13:02:38+00:00,1.51e+18,"In Lucknow today, along with Hon'ble Minister of State, Mrs. Vijay Laxmi Gautam ji and senior officers, reviewed by taking presentation of the roadmap of 100 days, 6 months, 1 year prepared by the Rural Development and Rural Engineering Departments.",kpmaurya1,"['In', 'Lucknow', 'today,', 'along', 'with', ""Hon'ble"", 'Minister', 'of', 'State,', 'Mrs.', 'Vijay', 'Laxmi', 'Gautam', 'ji', 'and', 'senior', 'officers,', 'reviewed', 'by', 'taking', 'presentation', 'of', 'the', 'roadmap', 'of', '100', 'days,', '6', 'months,', '1', 'year', 'prepared', 'by', 'the', 'Rural', 'Development', 'and', 'Rural', 'Engineering', 'Departments.']",BJP,"In Lucknow today, along with Hon'ble Minister of State, Mrs. Vijay Laxmi Gautam ji and senior officers, reviewed by taking presentation of the roadmap of 100 days, 6 months, 1 year prepared by the Rural Development and Rural Engineering Departments.",0.2263,False,1
559,559,2022-04-05 07:26:32+00:00,1.51e+18,"Today, in the Janta Darshan program at Lucknow residence, public hearing of the problems and complaints of the God-like people who came from remote districts of the state and with immediate effect directed the concerned officers on telephone for quick resolution.",kpmaurya1,"['Today,', 'in', 'the', 'Janta', 'Darshan', 'program', 'at', 'Lucknow', 'residence,', 'public', 'hearing', 'of', 'the', 'problems', 'and', 'complaints', 'of', 'the', 'God-like', 'people', 'who', 'came', 'from', 'remote', 'districts', 'of', 'the', 'state', 'and', 'with', 'immediate', 'effect', 'directed', 'the', 'concerned', 'officers', 'on', 'telephone', 'for', 'quick', 'resolution.']",BJP,"Today, in the Janta Darshan program at Lucknow residence, public hearing of the problems and complaints of the God-like people who came from remote districts of the state and with immediate effect directed the concerned officers on telephone for quick resolution.",-0.6597,False,0
560,560,2022-04-05 05:30:19+00:00,1.51e+18,"Happy Farmers - Prosperous Nation

National Agricultural Market (eNAM) portal is helping farmers to get fair price for their crops
1000 mandis of 21 states integrated on e-trading platform
More than 1.72 crore farmers and 2.19 lakh traders registered
2083 FPOs also included on the portal",kpmaurya1,"['Happy', 'Farmers', '-', 'Prosperous', 'Nation\n\nNational', 'Agricultural', 'Market', '(eNAM)', 'portal', 'is', 'helping', 'farmers', 'to', 'get', 'fair', 'price', 'for', 'their', 'crops\n1000', 'mandis', 'of', '21', 'states', 'integrated', 'on', 'e-trading', 'platform\nMore', 'than', '1.72', 'crore', 'farmers', 'and', '2.19', 'lakh', 'traders', 'registered\n2083', 'FPOs', 'also', 'included', 'on', 'the', 'portal']",BJP,"Happy Farmers - Prosperous Nation

National Agricultural Market (eNAM) portal is helping farmers to get fair price for their crops
1000 mandis of 21 states integrated on e-trading platform
More than 1.72 crore farmers and 2.19 lakh traders registered
2083 FPOs also included on the portal",0.8834,False,1
561,561,2022-04-05 03:58:53+00:00,1.51e+18,"Wheat procurement started at 6,000 centers of the state

Wheat MSP fixed at ₹ 2,015 for Rabi Marketing Year 2022-23

️ Online registration of farmers mandatory for purchase of wheat, already registered farmers will have to update old details",kpmaurya1,"['Wheat', 'procurement', 'started', 'at', '6,000', 'centers', 'of', 'the', 'state\n\nWheat', 'MSP', 'fixed', 'at', '₹', '2,015', 'for', 'Rabi', 'Marketing', 'Year', '2022-23\n\n️', 'Online', 'registration', 'of', 'farmers', 'mandatory', 'for', 'purchase', 'of', 'wheat,', 'already', 'registered', 'farmers', 'will', 'have', 'to', 'update', 'old', 'details']",BJP,"Wheat procurement started at 6,000 centers of the state

Wheat MSP fixed at ₹ 2,015 for Rabi Marketing Year 2022-23

️ Online registration of farmers mandatory for purchase of wheat, already registered farmers will have to update old details",0.0772,False,1
562,562,2022-04-05 01:15:51+00:00,1.51e+18,"Happy National Maritime Day to all the country and the people of the state.

The purpose of celebrating this special day is to make people aware of the activities of the Indian shipping industry as well as the role of maritime trade in the country's economy.

#NationalMaritimeDay2022",kpmaurya1,"['Happy', 'National', 'Maritime', 'Day', 'to', 'all', 'the', 'country', 'and', 'the', 'people', 'of', 'the', 'state.\n\nThe', 'purpose', 'of', 'celebrating', 'this', 'special', 'day', 'is', 'to', 'make', 'people', 'aware', 'of', 'the', 'activities', 'of', 'the', 'Indian', 'shipping', 'industry', 'as', 'well', 'as', 'the', 'role', 'of', 'maritime', 'trade', 'in', 'the', ""country's"", 'economy.\n\n#NationalMaritimeDay2022']",BJP,"Happy National Maritime Day to all the country and the people of the state.

The purpose of celebrating this special day is to make people aware of the activities of the Indian shipping industry as well as the role of maritime trade in the country's economy.

#NationalMaritimeDay2022",0.9122,False,1
